instance,seed,objective,tuning_time
b1c1s1.mps,4,16.93,3381
cost266-UUE.mps,4,6.87,1999
csched007.mps,4,12.09,2339
cvs16r128-89.mps,4,18.62,2165
eilA101-2.mps,4,20.38,3149
momentum1.mps,4,15.92,2392
mushroom-best.mps,4,19.88,3265
neos-1456979.mps,4,5.45,2958
neos-3024952-loue.mps,4,3.18,3528
neos-3555904-turama.mps,4,18.01,1645
