instance,seed,objective,tuning_time
b1c1s1.mps,4,15.82,2347
cost266-UUE.mps,4,6.13,2115
csched007.mps,4,12.47,3130
cvs16r128-89.mps,4,17.25,1786
eilA101-2.mps,4,20.38,3001
momentum1.mps,4,16.71,1981
mushroom-best.mps,4,18.38,2362
