instance,seed,objective,tuning_time
neos-4387871-tavua.mps,5,21.11,1937
neos-4954672-berkel.mps,5,13.16,2918
neos-5093327-huahum.mps,5,25.61,1159
nexp-150-20-8-5.mps,5,4.57,2747
rococoB10-011000.mps,5,21.71,2273
sorrell3.mps,5,23.74,1427
supportcase26.mps,5,3.17,1243
supportcase40.mps,5,2.86,2570
supportcase6.mps,5,13.1,1301
