instance,seed,objective,tuning_time
b1c1s1.mps,2,16.79,875
cost266-UUE.mps,2,7.12,994
csched007.mps,2,10.64,831
cvs16r128-89.mps,2,17.36,1084
eilA101-2.mps,2,14.75,2207
momentum1.mps,2,11.84,998
mushroom-best.mps,2,22.15,1163
neos-1456979.mps,2,9.41,869
neos-3024952-loue.mps,2,9.39,922
neos-3555904-turama.mps,2,18.01,931
