instance,seed,objective,tuning_time
b1c1s1.mps,4,17.08,241
cost266-UUE.mps,4,7.97,241
csched007.mps,4,13.1,255
cvs16r128-89.mps,4,17,257
eilA101-2.mps,4,20.38,478
momentum1.mps,4,11.8,308
mushroom-best.mps,4,17.25,425
neos-1456979.mps,4,5.46,287
neos-3024952-loue.mps,4,3.05,357
neos-3555904-turama.mps,4,18.01,315
