instance,seed,objective,tuning_time
neos-4387871-tavua.mps,5,0,613
neos-4954672-berkel.mps,5,14.68,968
neos-5093327-huahum.mps,5,25.75,800
nexp-150-20-8-5.mps,5,0,694
rococoB10-011000.mps,5,20.68,979
sorrell3.mps,5,23.94,1593
supportcase26.mps,5,3.28,1201
supportcase40.mps,5,3.62,1041
supportcase6.mps,5,13.11,715
var-smallemery-m6j6.mps,5,3.03,714
