instance,seed,objective,tuning_time
csched008.mps,1,0.58,193
fastxgemm-n2r6s0t2.mps,1,43.65,234
glass4.mps,1,0,16
lotsize.mps,1,3.92,316
mas74.mps,1,0.57,864
neos-4413714-turia.mps,1,4.5,272
qap10.mps,1,0,6
rocI-4-11.mps,1,0,7
supportcase18.mps,1,0,24
supportcase33.mps,1,0,38
