instance,seed,objective,tuning_time
csched008.mps,1,0.58,670
fastxgemm-n2r6s0t2.mps,1,0,946
glass4.mps,1,0,120
lotsize.mps,1,6.51,668
mas74.mps,1,2.73,875
neos-4413714-turia.mps,1,0,518
qap10.mps,1,0,10
rocI-4-11.mps,1,0,197
supportcase18.mps,1,0,151
supportcase33.mps,1,2.9,958
