EvalID,TimeEvaluated,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,8,5.49,5.490000,11857.371258,11205.838134,14921508010286178949,null,0,1,0
2,17,5.49,5.490000,11857.371258,11205.838134,10101538263502436884,null,0,1,0
3,26,4.88,4.880000,11801.185729,11225.639246,10346973009034893901,null,0,1,0
4,35,4.88,4.880000,11801.185729,11225.639246,18069049565768102882,null,0,1,0
5,45,4.88,4.880000,11801.185729,11225.639246,12888482828633900124,null,0,1,0
6,54,4.44,4.440000,11801.185729,11277.493665,10475899001479897097,null,0,1,0
7,63,4.53,4.530000,11801.185729,11266.154159,8598379153030981958,null,0,1,0
8,73,4.44,4.440000,11801.185729,11277.493665,16202061380715111686,null,0,1,0
9,82,4.44,4.440000,11801.185729,11277.493665,3823057375706889759,null,0,1,0
10,91,3.39,3.390000,11801.185729,11401.457175,14552540997497169856,null,0,1,0
11,99,5.98,5.980000,11801.185729,11095.914022,1962580943703632403,null,0,1,0
12,108,3.88,3.880000,11857.371258,11397.096776,6430724178889984569,null,0,1,0
13,116,3.39,3.390000,11801.185729,11401.457175,16698177356081516873,null,0,1,0
14,125,3.59,3.590000,11801.185729,11377.445098,11258626820240412710,null,0,1,0
15,134,3.39,3.390000,11801.185729,11401.457175,15016986811503591997,null,0,1,0
16,142,3.88,3.880000,11857.371258,11397.096776,6307305688162464921,null,0,1,0
17,151,3.88,3.880000,11857.371258,11397.096776,17568383426296149863,null,0,1,0
18,159,9.86,9.860000,11857.371258,10688.059617,12201355970075538675,null,0,1,0
19,168,3.88,3.880000,11857.371258,11397.096776,9022616646415752805,null,0,1,0
20,176,3.23,3.230000,11801.185729,11419.651878,6092840746082599947,null,0,1,0
21,8,5.49,5.490000,11801.200000,11153.200000,9686720361045965965,null,1,1,0
22,17,5.49,5.490000,11801.200000,11153.200000,14977320980139403669,null,1,1,0
23,25,5.49,5.490000,11801.200000,11153.200000,1871591627137445803,null,1,1,0
24,34,5.49,5.490000,11801.200000,11153.200000,7129054616402336492,null,1,1,0
25,42,5.58,5.580000,11801.200000,11142.900000,5422601811110845924,null,1,1,0
26,51,5.49,5.490000,11801.200000,11153.200000,8357886499274428898,null,1,1,0
27,59,5.62,5.620000,11801.200000,11138.000000,18059988575458826254,null,1,1,0
28,68,5.46,5.460000,11801.200000,11157.000000,12514955137408797677,null,1,1,0
29,77,5.46,5.460000,11801.200000,11157.000000,7365176280737137400,null,1,1,0
30,85,5.69,5.690000,11801.200000,11129.900000,17607767435236264449,null,1,1,0
31,94,5.87,5.870000,11801.200000,11108.400000,7644310878680805923,null,1,1,0
32,103,5.76,5.760000,11801.200000,11121.900000,3251660365102720806,null,1,1,0
33,111,5.46,5.460000,11801.200000,11157.000000,13814967561591176852,null,1,1,0
34,119,10.45,10.450000,11891.300000,10649.000000,3969090010942630752,null,1,1,0
35,128,5.46,5.460000,11801.200000,11157.000000,13485146739526383991,null,1,1,0
36,136,5.46,5.460000,11801.200000,11157.000000,3814469899408611336,null,1,1,0
37,145,5.46,5.460000,11801.200000,11157.000000,14024093216699960002,null,1,1,0
38,154,5.67,5.670000,11801.200000,11131.500000,1279219370759001329,null,1,1,0
39,162,5.49,5.490000,11801.200000,11153.100000,12561381047609212623,null,1,1,0
40,171,5.46,5.460000,11801.200000,11157.000000,10919932226071672816,null,1,1,0
41,8,5.06,5.060000,11801.200000,11204.500000,17808874148426417796,null,2,1,0
42,17,5.59,5.590000,11801.200000,11142.000000,11633543647495200375,null,2,1,0
43,26,5.06,5.060000,11801.200000,11204.500000,5640172564576391019,null,2,1,0
44,35,5.06,5.060000,11801.200000,11204.500000,13442604047210902029,null,2,1,0
45,44,5.06,5.060000,11801.200000,11204.500000,16329590515646545778,null,2,1,0
46,53,5.07,5.070000,11801.200000,11202.800000,16422045157006476828,null,2,1,0
47,61,5.51,5.510000,11801.200000,11151.400000,1292803100521324247,null,2,1,0
48,70,5.06,5.060000,11801.200000,11204.500000,11232986886821222809,null,2,1,0
49,80,5.06,5.060000,11801.200000,11204.500000,5047879259615584793,null,2,1,0
50,88,5.06,5.060000,11801.200000,11204.500000,13006994213255628632,null,2,1,0
51,97,5.17,5.170000,11801.200000,11191.200000,7339132837941009137,null,2,1,0
52,106,5.5,5.500000,11801.200000,11152.500000,879086734624911036,null,2,1,0
53,115,5.06,5.060000,11801.200000,11204.500000,2855138295260393130,null,2,1,0
54,124,5.06,5.060000,11801.200000,11204.500000,10661022644717239942,null,2,1,0
55,132,5.6,5.600000,11801.200000,11140.200000,3730859357599476203,null,2,1,0
56,141,5.07,5.070000,11801.200000,11202.800000,16301947810875781821,null,2,1,0
57,150,5.06,5.060000,11801.200000,11204.500000,2714216339438910461,null,2,1,0
58,159,5.06,5.060000,11801.200000,11204.500000,8131493671422933520,null,2,1,0
59,169,4.56,4.560000,11801.200000,11263.400000,16676338518552441683,null,2,1,0
60,177,4.56,4.560000,11801.200000,11263.400000,14805817451900013561,null,2,1,0
61,8,3.07,3.070000,11801.200000,11438.900000,15837001027272843000,null,3,1,0
62,16,3.77,3.770000,11801.200000,11356.300000,625404552481149274,null,3,1,0
63,25,3.23,3.230000,11801.200000,11420.300000,14603976861506230532,null,3,1,0
64,34,3.2,3.200000,11801.200000,11423.400000,9305197612691595533,null,3,1,0
65,43,3.07,3.070000,11801.200000,11438.900000,18030407722010914819,null,3,1,0
66,51,3.49,3.490000,11801.200000,11389.800000,14035461279254133174,null,3,1,0
67,60,3.07,3.070000,11801.200000,11438.900000,5858724438218265290,null,3,1,0
68,69,3.07,3.070000,11801.200000,11438.900000,13772700574483675133,null,3,1,0
69,78,11.17,11.170000,11960.100000,10623.800000,2549724982065285836,null,3,1,0
70,87,3.07,3.070000,11801.200000,11438.900000,7833032540515006591,null,3,1,0
71,95,3.07,3.070000,11801.200000,11438.900000,3140241278979013305,null,3,1,0
72,104,5.52,5.520000,11801.200000,11149.900000,2964755405626371957,null,3,1,0
73,113,3.07,3.070000,11801.200000,11438.900000,4309218408277161227,null,3,1,0
74,122,3.07,3.070000,11801.200000,11438.900000,12004002030826018464,null,3,1,0
75,131,3.06,3.060000,11801.200000,11439.800000,15065081881699589256,null,3,1,0
76,140,3.06,3.060000,11801.200000,11439.800000,3609329695460647010,null,3,1,0
77,149,3.87,3.870000,11891.300000,11431.000000,1182434669432940156,null,3,1,0
78,158,3.06,3.060000,11801.200000,11439.800000,11151838572048799259,null,3,1,0
79,167,3.29,3.290000,11801.200000,11413.200000,2542157558963967326,null,3,1,0
80,175,3.49,3.490000,11801.200000,11389.800000,5566699716141657891,null,3,1,0
81,7,3.85,3.850000,11801.200000,11347.100000,15967469245584910126,null,4,1,0
82,14,3.85,3.850000,11801.200000,11347.100000,17398987104164056686,null,4,1,0
83,21,3.85,3.850000,11801.200000,11347.100000,10099786704224630259,null,4,1,0
84,28,3.85,3.850000,11801.200000,11347.100000,3367809175759176323,null,4,1,0
85,36,3.13,3.130000,11801.200000,11431.600000,13245593614731790044,null,4,1,0
86,46,4.39,4.390000,11801.200000,11282.700000,7178781210489455693,null,4,1,0
87,55,3.87,3.870000,11891.300000,11431.000000,4053608912621755349,null,4,1,0
88,64,3.13,3.130000,11801.200000,11431.600000,11698231460957564530,null,4,1,0
89,72,3.13,3.130000,11801.200000,11431.600000,9649394012917279148,null,4,1,0
90,81,3.28,3.280000,11801.200000,11414.300000,15409783651074593377,null,4,1,0
91,90,3.21,3.210000,11801.200000,11422.100000,2637449476960291780,null,4,1,0
92,99,3.72,3.720000,11857.400000,11415.900000,14787413506637596486,null,4,1,0
93,107,4.39,4.390000,11801.200000,11283.200000,10719430785797437271,null,4,1,0
94,116,3.24,3.240000,11801.200000,11419.000000,4085471623969763464,null,4,1,0
95,125,3.13,3.130000,11801.200000,11431.600000,8747493306511913722,null,4,1,0
96,134,3.13,3.130000,11801.200000,11431.600000,1471265616450368982,null,4,1,0
