instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,20.38,2293
neos-4954672-berkel.mps,1,12.12,3202
neos-5093327-huahum.mps,1,26.99,1141
nexp-150-20-8-5.mps,1,7.14,3710
rococoB10-011000.mps,1,20.52,2237
sorrell3.mps,1,28.64,2091
supportcase26.mps,1,8.98,2692
