instance,seed,objective,tuning_time
neos-4387871-tavua.mps,3,27.34,952
neos-4954672-berkel.mps,3,15.81,1171
neos-5093327-huahum.mps,3,25.64,1344
nexp-150-20-8-5.mps,3,8.03,1203
rococoB10-011000.mps,3,26.01,1059
sorrell3.mps,3,23.86,1051
supportcase26.mps,3,8.35,1413
supportcase40.mps,3,4.96,1156
supportcase6.mps,3,0,687
var-smallemery-m6j6.mps,3,5.91,1182
