instance,seed,objective,tuning_time
neos-4387871-tavua.mps,7,21.64,931
neos-4954672-berkel.mps,7,12.92,1430
neos-5093327-huahum.mps,7,25.76,862
nexp-150-20-8-5.mps,7,4.02,2264
rococoB10-011000.mps,7,21.89,934
sorrell3.mps,7,25.14,2965
supportcase26.mps,7,0.73,905
supportcase40.mps,7,2.93,1045
supportcase6.mps,7,0,1132
var-smallemery-m6j6.mps,7,2.89,1320
