MipStartID,MipStartFile,SourceEvalID,UpperBound
22,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_2_config_7405479548394986938.mst,2353,1.48357e+06
21,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_10364491067437291531.mst,2352,1.48461e+06
20,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_2_config_10364491067437291531.mst,1670,1.4853e+06
19,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_6_config_2369375334539498020.mst,1137,1.48543e+06
18,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_1937847278519221820.mst,1132,1.48757e+06
17,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_5_config_1937847278519221820.mst,861,1.49302e+06
16,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_2_config_14794785599290288948.mst,858,1.49615e+06
15,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_10166504292553075821.mst,857,1.50177e+06
14,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_2_config_10166504292553075821.mst,548,1.50453e+06
1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
2,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,1.92223e+06
3,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_7996245778148271637.mst,4,1.80286e+06
4,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_4536672378603084172.mst,8,1.76982e+06
5,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_14738316776332247415.mst,11,1.72307e+06
6,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_16677277703754069941.mst,12,1.719e+06
7,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_17917835334400390887.mst,15,1.66621e+06
8,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_2_config_6256578975208963304.mst,22,1.66146e+06
9,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_4_config_17426624414624633759.mst,24,1.58546e+06
10,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_7_config_288291544952514750.mst,27,1.54549e+06
11,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_10_config_13362763796297362077.mst,30,1.52251e+06
12,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_15_config_1509438991501124661.mst,35,1.51571e+06
13,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-1/4_lotsize_seed-1_20260503_224251/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_1509438991501124660.mst,547,1.50841e+06
