instance,seed,objective,tuning_time
csched008.mps,4,0.58,567
fastxgemm-n2r6s0t2.mps,4,0,636
glass4.mps,4,0,15
lotsize.mps,4,8.66,663
mas74.mps,4,2.63,926
neos-4413714-turia.mps,4,7.67,776
qap10.mps,4,0,5
rocI-4-11.mps,4,0,288
supportcase18.mps,4,0,151
supportcase33.mps,4,0,515
