instance,seed,objective,tuning_time
b1c1s1.mps,4,17.09,1444
cost266-UUE.mps,4,5.99,1341
csched007.mps,4,13.92,1546
cvs16r128-89.mps,4,15.54,1663
eilA101-2.mps,4,57.51,1647
momentum1.mps,4,11.81,1367
mushroom-best.mps,4,17.06,2081
neos-1456979.mps,4,8.69,1726
neos-3024952-loue.mps,4,7.01,1572
neos-3555904-turama.mps,4,18.01,1375
