instance,seed,objective,tuning_time
neos-4387871-tavua.mps,10,18.42,3360
neos-4954672-berkel.mps,10,11,3537
neos-5093327-huahum.mps,10,23.79,3178
rococoB10-011000.mps,10,16.81,2931
sorrell3.mps,10,22.03,4065
supportcase26.mps,10,0.01,3682
supportcase40.mps,10,1.89,3520
supportcase6.mps,10,0,1356
var-smallemery-m6j6.mps,10,-1,3410
