instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,0,217
neos-4954672-berkel.mps,1,15.11,832
neos-5093327-huahum.mps,1,26.87,703
nexp-150-20-8-5.mps,1,0,905
rococoB10-011000.mps,1,22.85,750
sorrell3.mps,1,33.18,655
supportcase26.mps,1,0.01,705
supportcase40.mps,1,3.7,582
supportcase6.mps,1,13.1,695
var-smallemery-m6j6.mps,1,3.32,680
