instance,seed,objective,tuning_time
csched008.mps,4,1.15,238
fastxgemm-n2r6s0t2.mps,4,1.96,245
glass4.mps,4,0,40
lotsize.mps,4,10.77,293
mas74.mps,4,0.62,687
neos-4413714-turia.mps,4,4.5,335
qap10.mps,4,0,4
rocI-4-11.mps,4,0,7
supportcase18.mps,4,3.7,254
supportcase33.mps,4,0,117
