instance,seed,objective,tuning_time
b1c1s1.mps,3,20.7,1005
cost266-UUE.mps,3,7.97,1117
csched007.mps,3,13.1,1283
cvs16r128-89.mps,3,25.07,900
eilA101-2.mps,3,15.74,1062
momentum1.mps,3,28.69,1433
mushroom-best.mps,3,22.8,1268
neos-1456979.mps,3,9.03,956
neos-3024952-loue.mps,3,10.49,1220
neos-3555904-turama.mps,3,75027.7,1137
