instance,seed,objective,tuning_time
b1c1s1.mps,4,15.88,748
cost266-UUE.mps,4,6.67,776
csched007.mps,4,9.06,610
cvs16r128-89.mps,4,17.56,642
eilA101-2.mps,4,15.62,1922
momentum1.mps,4,11.83,707
mushroom-best.mps,4,22.8,865
neos-1456979.mps,4,7.34,580
neos-3024952-loue.mps,4,2.33,800
neos-3555904-turama.mps,4,18.01,567
