instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,21.42,1233
neos-4954672-berkel.mps,1,10.73,1110
neos-5093327-huahum.mps,1,24.17,1613
nexp-150-20-8-5.mps,1,1.54,4103
rococoB10-011000.mps,1,19.8,690
sorrell3.mps,1,23.75,3284
supportcase26.mps,1,3.02,887
supportcase40.mps,1,2.12,800
supportcase6.mps,1,0,714
var-smallemery-m6j6.mps,1,2.93,1469
