instance,seed,objective,tuning_time
neos-4387871-tavua.mps,6,21.91,1283
neos-4954672-berkel.mps,6,13.18,1155
neos-5093327-huahum.mps,6,23.61,1061
nexp-150-20-8-5.mps,6,2.65,2488
rococoB10-011000.mps,6,21.09,839
sorrell3.mps,6,23.87,3398
supportcase26.mps,6,2.33,931
supportcase40.mps,6,2.35,845
supportcase6.mps,6,0.01,2125
var-smallemery-m6j6.mps,6,2.54,1776
