MipStartID,MipStartFile,SourceEvalID,UpperBound
12,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_17/mip_starts/mip_start_eval_7_config_9102483703774434782.mst,347,19565
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_12_config_5527292498483621453.mst,132,19627
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_5_config_5137699894086047865.mst,45,19760
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_17_config_7346029810947544922.mst,37,19875
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_8827495099833751400.mst,33,19928
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_11_config_4865856817145733078.mst,31,20123
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_10_config_15821980304227897555.mst,30,20222
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_4_config_14641529875676470423.mst,24,20342
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_4993873235968207703.mst,8,20378
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_14560498925330565640.mst,4,20459
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_9658482938002475941.mst,3,20493
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/24proc/seed-4/5_rococoB10-011000_seed-4_20260503_100313/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,20560
