instance,seed,objective,tuning_time
b1c1s1.mps,6,14.61,907
cost266-UUE.mps,6,4.82,879
csched007.mps,6,5.14,952
cvs16r128-89.mps,6,17.45,806
eilA101-2.mps,6,14.11,3096
momentum1.mps,6,11.12,885
mushroom-best.mps,6,18.45,1704
neos-1456979.mps,6,4.16,711
neos-3024952-loue.mps,6,0.94,848
neos-3555904-turama.mps,6,18.01,797
