instance,seed,objective,tuning_time
b1c1s1.mps,3,19.23,1130
cost266-UUE.mps,3,8.11,1150
csched007.mps,3,11.01,1196
cvs16r128-89.mps,3,25.07,896
eilA101-2.mps,3,15.74,1147
momentum1.mps,3,16.69,1165
mushroom-best.mps,3,20.87,1356
neos-1456979.mps,3,11.6,901
neos-3024952-loue.mps,3,9,1366
neos-3555904-turama.mps,3,75027.7,1226
