instance,seed,objective,tuning_time
csched008.mps,2,0.58,425
fastxgemm-n2r6s0t2.mps,2,0,574
glass4.mps,2,0,211
lotsize.mps,2,5.6,1286
mas74.mps,2,2.44,1559
neos-4413714-turia.mps,2,6.98,675
qap10.mps,2,0,5
rocI-4-11.mps,2,0,91
supportcase18.mps,2,3.7,440
supportcase33.mps,2,2.9,678
