instance,seed,objective,tuning_time
b1c1s1.mps,3,16.63,1619
cost266-UUE.mps,3,7.49,1427
csched007.mps,3,11.28,1620
cvs16r128-89.mps,3,16.86,1491
eilA101-2.mps,3,32.65,1699
momentum1.mps,3,22.49,1573
mushroom-best.mps,3,19.78,1753
neos-1456979.mps,3,8.02,1362
neos-3024952-loue.mps,3,4.53,1507
neos-3555904-turama.mps,3,23.34,1366
