instance,seed,objective,tuning_time
csched008.mps,2,0.58,926
fastxgemm-n2r6s0t2.mps,2,44.78,824
glass4.mps,2,0,110
lotsize.mps,2,6.88,1124
mas74.mps,2,0.53,3419
neos-4413714-turia.mps,2,4.5,1075
qap10.mps,2,0,6
rocI-4-11.mps,2,0,20
supportcase18.mps,2,0,42
supportcase33.mps,2,1.45,944
