instance,seed,objective,tuning_time
csched008.mps,5,1.15,1755
fastxgemm-n2r6s0t2.mps,5,44.78,2169
glass4.mps,5,0,876
lotsize.mps,5,6.2,1938
mas74.mps,5,1.04,2977
neos-4413714-turia.mps,5,4.5,1504
qap10.mps,5,0,4
rocI-4-11.mps,5,0,15
supportcase18.mps,5,0,534
supportcase33.mps,5,2.87,2127
