instance,seed,objective,tuning_time
b1c1s1.mps,6,14.61,942
cost266-UUE.mps,6,4.82,866
csched007.mps,6,5.14,958
cvs16r128-89.mps,6,17.45,808
eilA101-2.mps,6,13.68,3105
momentum1.mps,6,11.12,889
mushroom-best.mps,6,18.45,1710
neos-1456979.mps,6,4.16,716
neos-3024952-loue.mps,6,0.94,850
neos-3555904-turama.mps,6,18.01,775
