instance,seed,objective,tuning_time
b1c1s1.mps,4,15.63,1051
cost266-UUE.mps,4,5.6,792
csched007.mps,4,7.61,1129
cvs16r128-89.mps,4,16.09,999
eilA101-2.mps,4,12.66,2686
momentum1.mps,4,11.73,1029
mushroom-best.mps,4,22.77,1111
neos-1456979.mps,4,5.08,1044
neos-3024952-loue.mps,4,5.04,1613
neos-3555904-turama.mps,4,18.01,777
