MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_15_config_7971890542761778329.mst,598,27356
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,29320
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_13664868956222432475.mst,15,28700
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_17_config_8206766746106401408.mst,17,28476
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_13664868956222432472.mst,140,27944
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_13664868956222432472.mst,183,27770
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_2_config_11531819830735778092.mst,184,27680
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_1035748876381507128.mst,268,27640
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_16_config_3280238665440540790.mst,283,27620
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_4156475570939992764.mst,353,27556
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_14_config_11187846207924838482.mst,366,27460
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_1480873627769726846.mst,461,27420
12,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_11_config_5737095161493358338.mst,471,27400
13,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-2/9_neos-3024952-loue_seed-2_20260503_024259/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_15_config_9733930283943466531.mst,475,27376
