instance,seed,objective,tuning_time
csched008.mps,5,0.58,840
fastxgemm-n2r6s0t2.mps,5,39.57,940
glass4.mps,5,0,86
lotsize.mps,5,9.21,1133
mas74.mps,5,0.38,3675
neos-4413714-turia.mps,5,4.5,1135
qap10.mps,5,0,4
rocI-4-11.mps,5,0,20
supportcase18.mps,5,3.7,588
supportcase33.mps,5,0,653
