instance,seed,objective,tuning_time
csched008.mps,4,1.15,1788
fastxgemm-n2r6s0t2.mps,4,0,1919
glass4.mps,4,0,563
lotsize.mps,4,8.86,2467
mas74.mps,4,0.84,5810
neos-4413714-turia.mps,4,4.5,1436
qap10.mps,4,0,28
rocI-4-11.mps,4,0,14
supportcase18.mps,4,3.7,1207
supportcase33.mps,4,0,508
