MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_4242861835918075207.mst,1235,45.3702
10,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_1_config_1267186474416603561.mst,1234,45.4339
9,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_29_config_1630256463651058581.mst,785,46.8285
8,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_17044149779438976791.mst,757,50.6457
7,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_1_config_11699258402103008998.mst,727,50.6457
6,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_3_worker_6/mip_starts/mip_start_eval_8_config_3870704557314415938.mst,568,52.5104
5,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_10_config_38538515334421422.mst,480,53.296
4,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_1_config_7827708452916102122.mst,471,54.7328
3,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_9986838766824156861.mst,33,55.4301
2,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_16957666276679199244.mst,7,55.4301
1,/scratch/yorig/mpils-results-grid-seconds-5/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_231546/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,499.635
