instance,seed,objective,tuning_time
csched008.mps,1,0.58,657
fastxgemm-n2r6s0t2.mps,1,0,587
glass4.mps,1,0,75
lotsize.mps,1,12.86,660
mas74.mps,1,2.44,818
neos-4413714-turia.mps,1,0,524
qap10.mps,1,0,6
rocI-4-11.mps,1,0,187
supportcase18.mps,1,0,126
supportcase33.mps,1,0,154
