MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_6_worker_2/mip_starts/mip_start_eval_12_config_11061325536751706441.mst,2687,6324
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_5_worker_7/mip_starts/mip_start_eval_15_config_17838855085441449263.mst,2172,6444
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_15_config_1591802634519748546.mst,2046,6480
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_11_config_6789600835296512815.mst,2042,6480
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_7_config_2084771746991927619.mst,2038,6480
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_11_config_9543865739914807725.mst,1568,6480
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_2_worker_11/mip_starts/mip_start_eval_5_config_15747866049370715500.mst,754,6516
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_3_config_4212311836723003975.mst,23,6740
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,6826
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-1/3_neos-5093327-huahum_seed-1_20260427_095711/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,6826
