MipStartID,MipStartFile,SourceEvalID,UpperBound
29,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_12_worker_1/mip_starts/mip_start_eval_7_config_8539996712672808367.mst,606,1.48019e+06
28,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_12_worker_1/mip_starts/mip_start_eval_2_config_12862348257145750838.mst,601,1.48116e+06
27,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_11_worker_1/mip_starts/mip_start_eval_17_config_15895921612899182087.mst,566,1.48238e+06
26,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_10_worker_1/mip_starts/mip_start_eval_4_config_3285299715479293138.mst,477,1.48261e+06
25,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_9_worker_1/mip_starts/mip_start_eval_6_config_2112465685327122957.mst,429,1.4851e+06
24,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_8_worker_0/mip_starts/mip_start_eval_11_config_18194339116813444379.mst,358,1.48536e+06
23,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_5_config_610813672511624687.mst,316,1.48604e+06
22,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_7_worker_0/mip_starts/mip_start_eval_5_config_12569810804172325212.mst,286,1.48819e+06
21,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_3_config_12312621579453027555.mst,230,1.49465e+06
20,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_13_config_4300215035586557936.mst,214,1.49777e+06
19,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_4_config_3339816822634306557.mst,168,1.50211e+06
18,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_2_config_3937456620693612921.mst,166,1.51318e+06
17,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_6859574455686847399.mst,165,1.51715e+06
16,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_8_config_6859574455686847399.mst,135,1.51929e+06
15,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_7_config_1939490116062134179.mst,134,1.52085e+06
14,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_6_config_13290605563682728703.mst,133,1.52327e+06
1,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
2,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_8683817217222751575.mst,2,1.91884e+06
3,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_1109746989676116089.mst,3,1.85537e+06
4,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_15698224127470996287.mst,7,1.75728e+06
5,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_4763227504428543395.mst,13,1.66642e+06
6,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_15167074448203187213.mst,15,1.66154e+06
7,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_16_config_17697909765217858045.mst,16,1.64251e+06
8,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_18_config_10135413016385914296.mst,18,1.5895e+06
9,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_2_config_11255561039145532449.mst,22,1.55155e+06
10,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_11632866260621047200.mst,63,1.5346e+06
11,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_5_config_15100544692205018259.mst,67,1.53051e+06
12,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_6_config_4455046258645290950.mst,68,1.53006e+06
13,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/easy/2proc/seed-4/4_lotsize_seed-4_20260503_014801/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_5_config_181112222156351050.mst,132,1.52644e+06
