MipStartID,MipStartFile,SourceEvalID,UpperBound
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/4proc/seed-5/1_csched008_seed-5_20260503_002615/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_19_config_6997501816869375246.mst,39,173
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/4proc/seed-5/1_csched008_seed-5_20260503_002615/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_5_config_14848801465634500120.mst,25,175
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/4proc/seed-5/1_csched008_seed-5_20260503_002615/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_17514050945686148453.mst,21,177
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/4proc/seed-5/1_csched008_seed-5_20260503_002615/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_10932394299006356428.mst,6,178
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/4proc/seed-5/1_csched008_seed-5_20260503_002615/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_2823934824078185206.mst,3,180
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/4proc/seed-5/1_csched008_seed-5_20260503_002615/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,182
