EvalID,TimeEvaluated,SolverRuntimeSeconds,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,5.006299,33.5,33.500000,-90.000000,-120.153834,14921508010286178949,null,0,1,0
2,10,5.005525,33.5,33.500000,-90.000000,-120.153834,5643427149002281568,null,0,1,0
3,15,5.004340,33.29,33.290000,-89.000000,-118.625935,2823934824078185206,null,0,1,0
4,20,5.004007,30.51,30.510000,-90.000000,-117.455727,4953176355233792838,null,0,1,0
5,25,5.004079,30.51,30.510000,-90.000000,-117.455727,2604638866072876193,null,0,1,0
6,30,5.004314,30.51,30.510000,-90.000000,-117.455727,6310899559831387469,null,0,1,0
7,35,5.004271,30.51,30.510000,-90.000000,-117.455727,3372698482070746358,null,0,1,0
8,40,5.004405,30.51,30.510000,-90.000000,-117.455727,11442258917582082702,null,0,1,0
9,45,5.002917,25.69,25.690000,-93.000000,-116.888462,8683817217222751575,null,0,1,0
10,50,5.003595,25.69,25.690000,-93.000000,-116.888462,6373346568299067,null,0,1,0
11,55,5.006144,42.5,42.500000,-85.000000,-121.128896,5948685825087948624,null,0,1,0
12,60,5.003255,25.69,25.690000,-93.000000,-116.888462,1306624368982852578,null,0,1,0
13,65,5.003759,27.54,27.540000,-93.000000,-118.616656,1211801674033732574,null,0,1,0
14,70,5.003730,25.69,25.690000,-93.000000,-116.888462,9135607279948674511,null,0,1,0
15,75,5.003559,25.69,25.690000,-93.000000,-116.888462,16945198829180278691,null,0,1,0
16,80,5.004190,34.91,34.910000,-88.000000,-118.717110,8542899556648158530,null,0,1,0
17,85,5.004126,27.54,27.540000,-93.000000,-118.616656,11760048559944688853,null,0,1,0
18,90,5.006107,27.54,27.540000,-93.000000,-118.616656,15563231218032674526,null,0,1,0
19,95,5.003934,27.41,27.410000,-93.000000,-118.491671,13026710638108025884,null,0,1,0
20,100,5.003332,25.69,25.690000,-93.000000,-116.888462,17586458399407053491,null,0,1,0
