instance,seed,objective,tuning_time
neos-4387871-tavua.mps,5,15.95,3358
neos-4954672-berkel.mps,5,-1,3535
neos-5093327-huahum.mps,5,22.34,3178
rococoB10-011000.mps,5,15.81,2930
sorrell3.mps,5,22.24,4023
supportcase26.mps,5,0.01,3681
supportcase40.mps,5,2.38,3517
supportcase6.mps,5,0,1357
var-smallemery-m6j6.mps,5,-1,3408
