instance,seed,objective,tuning_time
b1c1s1.mps,1,16.12,2553
cost266-UUE.mps,1,6.87,2043
csched007.mps,1,7.93,2720
cvs16r128-89.mps,1,15.9,2157
eilA101-2.mps,1,14.14,2736
momentum1.mps,1,16.68,1984
mushroom-best.mps,1,19.42,3147
