instance,seed,objective,tuning_time
csched008.mps,6,1.15,1094
fastxgemm-n2r6s0t2.mps,6,0,892
glass4.mps,6,0,292
lotsize.mps,6,3.96,1638
mas74.mps,6,1.08,3104
neos-4413714-turia.mps,6,0,751
qap10.mps,6,0,88
rocI-4-11.mps,6,0,41
supportcase18.mps,6,0,39
supportcase33.mps,6,0,282
