instance,seed,objective,tuning_time
b1c1s1.mps,2,16.26,897
cost266-UUE.mps,2,NA,NA
csched007.mps,2,9.8,1673
cvs16r128-89.mps,2,17.89,802
eilA101-2.mps,2,14.14,3246
momentum1.mps,2,11.8,685
mushroom-best.mps,2,21.48,1289
neos-1456979.mps,2,4.12,1075
neos-3024952-loue.mps,2,0.88,1227
neos-3555904-turama.mps,2,18.01,778
