instance,seed,objective,tuning_time
csched008.mps,2,1.15,153
fastxgemm-n2r6s0t2.mps,2,0,177
glass4.mps,2,0,78
lotsize.mps,2,11.66,260
mas74.mps,2,0.73,470
neos-4413714-turia.mps,2,4.5,201
qap10.mps,2,0,6
rocI-4-11.mps,2,0,8
supportcase18.mps,2,3.7,132
supportcase33.mps,2,0,90
