instance,seed,objective,tuning_time
csched008.mps,3,1.16,899
fastxgemm-n2r6s0t2.mps,3,0,578
glass4.mps,3,0,336
lotsize.mps,3,15.93,897
mas74.mps,3,3.78,1014
neos-4413714-turia.mps,3,16.81,868
qap10.mps,3,0,10
rocI-4-11.mps,3,33.72,823
supportcase18.mps,3,0,196
supportcase33.mps,3,4.71,1179
