MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_3_config_12794590949433712947.mst,2432,924.809
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_5_worker_24/mip_starts/mip_start_eval_5_config_11572732964133073803.mst,2188,924.809
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_8_config_15894263857380470331.mst,1570,939.352
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_18135143360167793313.mst,673,940.45
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_1_worker_7/mip_starts/mip_start_eval_10_config_6454949215900584051.mst,150,957.948
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_18_config_17305446039825035622.mst,118,967.792
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_3_config_10816192232684118067.mst,103,1093.53
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_1_config_15979868171154893565.mst,101,1101.54
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_8040614548108922449.mst,41,1106.65
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/5_eilA101-2_seed-8_20260427_081803/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1106.65
