MipStartID,MipStartFile,SourceEvalID,UpperBound
13,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_15463761042929063953.mst,522,352
12,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_3_config_13127626530331008486.mst,348,353
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_10/mip_starts/mip_start_eval_19_config_11134019683826887715.mst,219,355
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_8/mip_starts/mip_start_eval_16_config_5305181780579563552.mst,176,360
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_13_config_15143074104860178138.mst,53,361
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_12_config_4849301682650779255.mst,32,364
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_3572960860899296526.mst,19,374
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_16_config_537766095907975953.mst,16,377
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_14_config_18141590181032768249.mst,14,392
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_13349432538688986171.mst,13,414
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_16449025980178702649.mst,7,432
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5643427149002281568.mst,2,440
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/3_csched007_seed-5_20260502_223825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,447
