MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_13_config_10014201958333401428.mst,1171,45.5211
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_12_config_3191337246160932399.mst,1170,50.6457
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_1_config_4353206593104136960.mst,1159,50.6928
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_4353206593104136960.mst,908,51.9021
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_4353206593104136960.mst,641,52.4164
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_1_config_5794965668493925066.mst,611,52.5104
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_16_config_38538515334421422.mst,278,53.296
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_1_config_9503357693719749083.mst,263,54.7328
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_9986838766824156861.mst,33,55.4301
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_16957666276679199244.mst,7,55.4301
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260502_234058/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,499.635
