instance,seed,objective,tuning_time
neos-4387871-tavua.mps,6,21.58,1849
neos-4954672-berkel.mps,6,11.37,1050
neos-5093327-huahum.mps,6,24.44,788
nexp-150-20-8-5.mps,6,2.86,6809
rococoB10-011000.mps,6,20.08,585
sorrell3.mps,6,23.81,1864
supportcase26.mps,6,1.38,949
supportcase40.mps,6,2.42,927
supportcase6.mps,6,0,856
var-smallemery-m6j6.mps,6,2.53,892
