instance,seed,objective,tuning_time
b1c1s1.mps,6,13.37,3010
cost266-UUE.mps,6,4.77,3290
csched007.mps,6,8.12,3399
cvs16r128-89.mps,6,12.95,3252
eilA101-2.mps,6,14.22,3543
momentum1.mps,6,-1,3163
mushroom-best.mps,6,8.51,3248
neos-1456979.mps,6,5.08,3203
neos-3024952-loue.mps,6,2.01,2991
