instance,seed,objective,tuning_time
b1c1s1.mps,5,16.71,649
cost266-UUE.mps,5,6.94,545
csched007.mps,5,9.91,684
cvs16r128-89.mps,5,16.27,661
eilA101-2.mps,5,15.5,3234
momentum1.mps,5,11.81,486
mushroom-best.mps,5,21.38,650
neos-1456979.mps,5,4.37,701
neos-3024952-loue.mps,5,2.73,631
neos-3555904-turama.mps,5,18.01,674
