instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,20.89,1395
neos-4954672-berkel.mps,1,14.13,1500
neos-5093327-huahum.mps,1,25.67,1473
nexp-150-20-8-5.mps,1,0,626
rococoB10-011000.mps,1,22.87,1332
sorrell3.mps,1,33.1,1632
supportcase26.mps,1,4.99,1781
supportcase40.mps,1,2.76,1566
supportcase6.mps,1,0.04,1641
var-smallemery-m6j6.mps,1,3.77,1603
