EvalID,TimeEvaluated,SolverRuntimeSeconds,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,5.005228,1.79769e+308,,,24601.254656,14921508010286178949,null,0,1,0
2,10,5.003766,1.79769e+308,,,24547.289146,2823934824078185206,null,0,1,0
3,15,5.004159,1.79769e+308,,,24360.506494,3895283216737288575,null,0,1,0
4,20,5.005000,1.79769e+308,,,24601.254656,9658482938002475941,null,0,1,0
5,25,5.006936,1.79769e+308,,,24653.870526,5988662020493846908,null,0,1,0
6,30,5.004826,1.79769e+308,,,24729.551852,5643427149002281568,null,0,1,0
7,35,5.004223,1.79769e+308,,,24601.254656,864434800366833410,null,0,1,0
8,40,5.004523,1.79769e+308,,,24145.857143,8683817217222751575,null,0,1,0
9,45,5.003881,1.79769e+308,,,24869.525968,5948685825087948624,null,0,1,0
10,50,5.007103,1.79769e+308,,,23994.321900,18073175359058532266,null,0,1,0
11,55,5.004879,1.79769e+308,,,24533.753939,15743638518301921207,null,0,1,0
12,60,5.007858,1.79769e+308,,,24601.254656,13575339350133640537,null,0,1,0
13,65,5.006159,1.79769e+308,,,24920.274894,14770251354950928531,null,0,1,0
14,70,5.008348,1.79769e+308,,,24538.650762,18060637416333092177,null,0,1,0
15,75,5.003783,25.55,25.550000,32102.000000,23900.195648,5834979808369545068,null,0,1,0
16,80,5.003537,1.79769e+308,,,23900.195648,3562183675873536344,null,0,1,0
17,85,5.003708,1.79769e+308,,,23874.958658,7163582754515794748,null,0,1,0
18,90,5.004068,1.79769e+308,,,23863.759903,6443861715859853008,null,0,1,0
19,95,5.003626,1.79769e+308,,,23900.195648,6114292714894095340,null,0,1,0
20,100,5.003816,1.79769e+308,,,23711.131746,16284993071270028202,null,0,1,0
21,5,5.004320,1.79769e+308,,,23339.300000,8723278136865304665,null,1,1,0
22,10,5.008280,1.79769e+308,,,24043.200000,4970148594231515670,null,1,1,0
23,15,5.004330,1.79769e+308,,,23339.300000,2098913149819046562,null,1,1,0
24,20,5.004280,1.79769e+308,,,24283.900000,16096926607947553079,null,1,1,0
25,25,5.005120,1.79769e+308,,,23339.300000,10855493633358854012,null,1,1,0
