MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_24/mip_starts/mip_start_eval_2_config_2896989207236771968.mst,482,2.51882e+07
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_23/mip_starts/mip_start_eval_16_config_16811022731500860097.mst,476,2.52115e+07
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_9/mip_starts/mip_start_eval_16_config_16389652623899694670.mst,196,2.52383e+07
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_9_config_12884592194862075986.mst,129,2.52455e+07
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_14_config_13022436634795774457.mst,34,2.52593e+07
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_20_config_15563231218032674526.mst,20,2.52857e+07
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_16_config_8683817217222751575.mst,16,2.54211e+07
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_5891509694437369548.mst,12,2.54246e+07
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,2.55367e+07
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-1/2_cost266-UUE_seed-1_20260427_065621/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.56706e+07
