instance,seed,objective,tuning_time
csched008.mps,3,0.58,2336
fastxgemm-n2r6s0t2.mps,3,40.86,2778
glass4.mps,3,0,228
lotsize.mps,3,4.76,3092
mas74.mps,3,2.27,3274
neos-4413714-turia.mps,3,0,313
qap10.mps,3,0,7
rocI-4-11.mps,3,0,733
supportcase18.mps,3,0,40
supportcase33.mps,3,3.35,2376
