instance,seed,objective,tuning_time
csched008.mps,3,1.72,980
fastxgemm-n2r6s0t2.mps,3,0,1020
glass4.mps,3,33.33,985
lotsize.mps,3,8.01,1262
mas74.mps,3,3.76,1203
neos-4413714-turia.mps,3,14.11,1455
qap10.mps,3,0,25
rocI-4-11.mps,3,83.72,912
supportcase18.mps,3,3.7,816
supportcase33.mps,3,11.76,1164
