instance,seed,objective,tuning_time
b1c1s1.mps,9,13.37,3010
cost266-UUE.mps,9,4,3290
csched007.mps,9,6.73,3399
cvs16r128-89.mps,9,10.03,3251
eilA101-2.mps,9,13.22,3567
momentum1.mps,9,-1,3163
mushroom-best.mps,9,14.23,3249
neos-1456979.mps,9,5.33,3204
neos-3024952-loue.mps,9,0,2991
