instance,seed,objective,tuning_time
csched008.mps,3,0.58,612
fastxgemm-n2r6s0t2.mps,3,0,591
glass4.mps,3,0,110
lotsize.mps,3,4.99,719
mas74.mps,3,2.52,850
neos-4413714-turia.mps,3,2.96,857
qap10.mps,3,0,5
rocI-4-11.mps,3,0,202
supportcase18.mps,3,0,10
supportcase33.mps,3,2.9,798
