instance,seed,objective,tuning_time
csched008.mps,5,0.58,667
fastxgemm-n2r6s0t2.mps,5,55.08,764
glass4.mps,5,0,41
lotsize.mps,5,3.75,869
mas74.mps,5,0.67,2449
neos-4413714-turia.mps,5,0,391
qap10.mps,5,0,6
rocI-4-11.mps,5,0,8
supportcase18.mps,5,0,36
supportcase33.mps,5,0,193
