MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_14_config_15498584260314524542.mst,182,19458
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_6_config_7807487674716628311.mst,174,19565
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_3_config_506689512661984095.mst,43,19760
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_17_config_8554992018498990275.mst,37,19875
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_8827495099833751400.mst,33,19928
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_11_config_4865856817145733078.mst,31,20123
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_7_config_167073399308404491.mst,27,20222
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_4_config_14641529875676470423.mst,24,20342
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_6439873165248256756.mst,21,20831
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/5_rococoB10-011000_seed-4_20260503_013748/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,21228
