instance,seed,objective,tuning_time
csched008.mps,2,1.15,1663
fastxgemm-n2r6s0t2.mps,2,40,1622
glass4.mps,2,0,1247
lotsize.mps,2,5.02,1728
mas74.mps,2,2.71,1386
neos-4413714-turia.mps,2,14.16,1522
qap10.mps,2,0,63
rocI-4-11.mps,2,0,507
supportcase18.mps,2,3.7,1271
supportcase33.mps,2,5.31,1587
