MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_12_config_6467800037375537841.mst,2019,45.4994
10,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_3_config_9387690525276546914.mst,2010,45.5012
9,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_4394610368708616874.mst,2008,45.5107
8,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_5_worker_21/mip_starts/mip_start_eval_21_config_4394610368708616885.mst,1897,47.7377
7,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_11_config_16812809334364054224.mst,1347,51.7798
6,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_10473583065780638948.mst,1337,52.4164
5,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_1_config_12121665724246173433.mst,1310,52.5104
4,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_4_config_9909358984810681721.mst,682,53.296
3,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_9686720361045965965.mst,21,55.4301
2,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_16957666276679199244.mst,13,55.4301
1,/scratch/yorig/mpils-results-grid-seconds-5/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_095026/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,499.635
