instance,seed,objective,tuning_time
b1c1s1.mps,7,15.22,793
cost266-UUE.mps,7,4.68,946
csched007.mps,7,6.51,1080
cvs16r128-89.mps,7,15.74,1091
eilA101-2.mps,7,14.11,2415
momentum1.mps,7,11.27,711
mushroom-best.mps,7,17.37,1341
neos-1456979.mps,7,4.3,806
neos-3024952-loue.mps,7,1.86,1153
neos-3555904-turama.mps,7,18.01,799
